-45.59 913.13 261.15 0.00420 0.00 27036770635
-45.49 913.08 261.15 0.00419 0.00 26964637274
-45.39 913.02 261.15 0.00418 0.00 26892508187
-45.29 912.97 261.15 0.00417 0.00 26820383432
-45.19 912.91 261.15 0.00416 0.00 26748263069
-45.09 912.85 261.15 0.00415 0.00 26676147158
-44.99 912.80 261.15 0.00414 0.00 26604035762
-44.89 912.74 261.15 0.00413 0.00 26531928943
-44.79 912.68 261.15 0.00412 0.00 26459826763
-44.69 912.62 261.15 0.00411 0.00 26387729288
-44.59 912.56 261.15 0.00410 0.00 26315636581
-44.49 912.50 261.15 0.00409 0.00 26243548710
-44.39 912.43 261.15 0.00408 0.00 26171465739
-44.29 912.37 261.15 0.00407 0.00 26099387738
-44.19 912.31 261.15 0.00406 0.00 26027314775
-44.09 912.24 261.15 0.00405 0.00 25955246919
-43.99 912.18 261.15 0.00404 0.00 25883184241
-43.89 912.11 261.15 0.00403 0.00 25811126812
-43.79 912.04 261.15 0.00402 0.00 25739074704
-43.69 911.97 261.15 0.00401 0.00 25667027992
-43.59 911.90 261.15 0.00400 0.00 25594986749
-43.49 911.83 261.15 0.00399 0.00 25522951050
-43.39 911.76 261.15 0.00398 0.00 25450920973
-43.29 911.69 261.15 0.00397 0.00 25378896595
-43.19 911.61 261.15 0.00396 0.00 25306877994
-43.09 911.54 261.15 0.00395 0.00 25234865250
-42.99 911.46 261.15 0.00394 0.00 25162858443
-42.89 911.39 261.15 0.00393 0.00 25090857656
-42.79 911.31 261.15 0.00392 0.00 25018862971
-42.69 911.23 261.15 0.00391 0.00 24946874473
-42.59 911.15 261.15 0.00390 0.00 24874892245
-42.48 911.07 261.15 0.00389 0.00 24802916376
-42.38 910.99 261.15 0.00388 0.00 24730946952
-42.28 910.90 261.15 0.00387 0.00 24658984061
-42.18 910.82 261.15 0.00386 0.00 24587027795
-42.08 910.73 261.15 0.00385 0.00 24515078243
-41.98 910.65 261.15 0.00384 0.00 24443135499
-41.88 910.56 261.15 0.00383 0.00 24371199656
-41.78 910.47 261.15 0.00382 0.00 24299270808
-41.68 910.38 261.15 0.00381 0.00 24227349053
-41.58 910.29 261.15 0.00380 0.00 24155434487
-41.48 910.20 261.15 0.00379 0.00 24083527209
-41.38 910.10 261.15 0.00378 0.00 24011627319
-41.28 910.01 261.15 0.00377 0.00 23939734919
-41.18 909.91 261.15 0.00376 0.00 23867850111
-41.08 909.81 261.15 0.00375 0.00 23795973001
-40.98 909.71 261.15 0.00374 0.00 23724103692
-40.88 909.61 261.15 0.00373 0.00 23652242293
-40.78 909.51 261.15 0.00372 0.00 23580388912
-40.68 909.40 261.15 0.00371 0.00 23508543659
-40.58 909.30 261.15 0.00370 0.00 23436706646
-40.48 909.19 261.15 0.00369 0.00 23364877985
-40.38 909.09 261.15 0.00368 0.00 23293057790
-40.28 908.98 261.15 0.00367 0.00 23221246179
-40.18 908.87 261.15 0.00366 0.00 23149443268
-40.08 908.75 261.15 0.00365 0.00 23077649176
-39.98 908.64 261.15 0.00364 0.00 23005864025
-39.88 908.52 261.15 0.00363 0.00 22934087936
-39.78 908.41 261.15 0.00363 0.00 22862321034
-39.68 908.29 261.15 0.00362 0.00 22790563445
-39.58 908.17 261.15 0.00361 0.00 22718815295
-39.48 908.05 261.15 0.00360 0.00 22647076714
-39.38 907.92 261.15 0.00359 0.00 22575347833
-39.28 907.80 261.15 0.00358 0.00 22503628784
-39.18 907.67 261.15 0.00357 0.00 22431919702
-39.08 907.54 261.15 0.00356 0.00 22360220722
-38.98 907.41 261.15 0.00355 0.00 22288531983
-38.88 907.28 261.15 0.00354 0.00 22216853625
-38.78 907.14 261.15 0.00353 0.00 22145185788
-38.68 907.01 261.15 0.00352 0.00 22073528618
-38.58 906.87 261.15 0.00351 0.00 22001882258
-38.48 906.73 261.15 0.00350 0.00 21930246857
-38.38 906.59 261.15 0.00349 0.00 21858622564
-38.28 906.45 261.15 0.00348 0.00 21787009531
-38.18 906.30 261.15 0.00347 0.00 21715407910
-38.08 906.15 261.15 0.00346 0.00 21643817857
-37.98 906.00 261.15 0.00345 0.00 21572239529
-37.88 905.85 261.15 0.00344 0.00 21500673087
-37.78 905.70 261.15 0.00343 0.00 21429118692
-37.68 905.54 261.15 0.00342 0.00 21357576507
-37.58 905.38 261.15 0.00341 0.00 21286046699
-37.47 905.22 261.15 0.00340 0.00 21214529435
-37.37 905.06 261.15 0.00339 0.00 21143024887
-37.27 904.90 261.15 0.00338 0.00 21071533227
-37.17 904.73 261.15 0.00337 0.00 21000054629
-37.07 904.56 261.15 0.00336 0.00 20928589272
-36.97 904.39 261.15 0.00335 0.00 20857137335
-36.87 904.22 261.15 0.00334 0.00 20785698999
-36.77 904.04 261.15 0.00333 0.00 20714274449
-36.67 903.87 261.15 0.00332 0.00 20642863872
-36.57 903.68 261.15 0.00331 0.00 20571467457
-36.47 903.50 261.15 0.00330 0.00 20500085396
-36.37 903.32 261.15 0.00329 0.00 20428717883
-36.27 903.13 261.15 0.00328 0.00 20357365115
-36.17 902.94 261.15 0.00327 0.00 20286027291
-36.07 902.74 261.15 0.00326 0.00 20214704613
-35.97 902.55 261.15 0.00325 0.00 20143397286
-35.87 902.35 261.15 0.00324 0.00 20072105517
-35.77 902.15 261.15 0.00323 0.00 20000829517
-35.67 901.95 261.15 0.00322 0.00 19929569496
-35.57 901.74 261.15 0.00321 0.00 19858325673
-35.47 901.53 261.15 0.00320 0.00 19787098264
-35.37 901.32 261.15 0.00319 0.00 19715887490
-35.27 901.10 261.15 0.00319 0.00 19644693576
-35.17 900.89 261.15 0.00318 0.00 19573516750
-35.07 900.67 261.15 0.00317 0.00 19502357239
-34.97 900.44 261.15 0.00316 0.00 19431215278
-34.87 900.22 261.15 0.00315 0.00 19360091103
-34.77 899.99 261.15 0.00314 0.00 19288984951
-34.67 899.75 261.15 0.00313 0.00 19217897066
-34.57 899.52 261.15 0.00312 0.00 19146827692
-34.47 899.28 261.15 0.00311 0.00 19075777077
-34.37 899.04 261.15 0.00310 0.00 19004745473
-34.27 898.79 261.15 0.00309 0.00 18933733135
-34.17 898.54 261.15 0.00308 0.00 18862740321
-34.07 898.29 261.15 0.00307 0.00 18791767291
-33.97 898.03 261.15 0.00306 0.00 18720814311
-33.87 897.77 261.15 0.00305 0.00 18649881648
-33.77 897.51 261.15 0.00304 0.00 18578969574
-33.67 897.25 261.15 0.00303 0.00 18508078364
-33.57 896.98 261.15 0.00302 0.00 18437208296
-33.47 896.70 261.15 0.00301 0.00 18366359652
-33.37 896.43 261.15 0.00300 0.00 18295532717
-33.27 896.15 261.15 0.00299 0.00 18224727781
-33.17 895.86 261.15 0.00298 0.00 18153945137
-33.07 895.58 261.15 0.00297 0.00 18083185080
-32.97 895.28 261.15 0.00296 0.00 18012447911
-32.87 894.99 261.15 0.00295 0.00 17941733934
-32.77 894.69 261.15 0.00294 0.00 17871043458
-32.67 894.39 261.15 0.00293 0.00 17800376792
-32.57 894.08 261.15 0.00292 0.00 17729734255
-32.46 893.77 261.15 0.00291 0.00 17659116164
-32.36 893.45 261.15 0.00290 0.00 17588522843
-32.26 893.13 261.15 0.00289 0.00 17517954620
-32.16 892.81 261.15 0.00288 0.00 17447411828
-32.06 892.48 261.15 0.00288 0.00 17376894801
-31.96 892.15 261.15 0.00287 0.00 17306403879
-31.86 891.81 261.15 0.00286 0.00 17235939408
-31.76 891.47 261.15 0.00285 0.00 17165501735
-31.66 891.12 261.15 0.00284 0.00 17095091213
-31.56 890.77 261.15 0.00283 0.00 17024708200
-31.46 890.42 261.15 0.00282 0.00 16954353057
-31.36 890.06 261.15 0.00281 0.00 16884026151
-31.26 889.69 261.15 0.00280 0.00 16813727851
-31.16 889.32 261.15 0.00279 0.00 16743458532
-31.06 888.95 261.15 0.00278 0.00 16673218576
-30.96 888.57 261.15 0.00277 0.00 16603008365
-30.86 888.19 261.15 0.00276 0.00 16532828290
-30.76 887.80 261.15 0.00275 0.00 16462678743
-30.66 887.40 261.15 0.00274 0.00 16392560123
-30.56 887.00 261.15 0.00273 0.00 16322472834
-30.46 886.60 261.15 0.00272 0.00 16252417284
-30.36 886.19 261.15 0.00271 0.00 16182393886
-30.26 885.77 261.15 0.00270 0.00 16112403058
-30.16 885.35 261.15 0.00269 0.00 16042445224
-30.06 884.93 261.15 0.00268 0.00 15972520811
-29.96 884.50 261.15 0.00267 0.00 15902630254
-29.86 884.06 261.15 0.00266 0.00 15832773990
-29.76 883.62 261.15 0.00265 0.00 15762952464
-29.66 883.17 261.15 0.00265 0.00 15693166125
-29.56 882.72 261.15 0.00264 0.00 15623415427
-29.46 882.26 261.15 0.00263 0.00 15553700829
-29.36 881.79 261.15 0.00262 0.00 15484022798
-29.26 881.32 261.15 0.00261 0.00 15414381803
-29.16 880.84 261.15 0.00260 0.00 15344778321
-29.06 880.36 261.15 0.00259 0.00 15275212834
-28.96 879.87 261.15 0.00258 0.00 15205685829
-28.86 879.37 261.15 0.00257 0.00 15136197800
-28.76 878.87 261.15 0.00256 0.00 15066749245
-28.66 878.36 261.15 0.00255 0.00 14997340668
-28.56 877.84 261.15 0.00254 0.00 14927972580
-28.46 877.32 261.15 0.00253 0.00 14858645499
-28.36 876.79 261.15 0.00252 0.00 14789359944
-28.26 876.25 261.15 0.00251 0.00 14720116446
-28.16 875.71 261.15 0.00250 0.00 14650915539
-28.06 875.16 261.15 0.00249 0.00 14581757762
-27.96 874.61 261.15 0.00248 0.00 14512643662
-27.86 874.04 261.15 0.00247 0.00 14443573792
-27.76 873.47 261.15 0.00246 0.00 14374548711
-27.66 872.89 261.15 0.00246 0.00 14305568983
-27.56 872.31 261.15 0.00245 0.00 14236635182
-27.45 871.72 261.15 0.00244 0.00 14167747884
-27.35 871.12 261.15 0.00243 0.00 14098907674
-27.25 870.51 261.15 0.00242 0.00 14030115143
-27.15 869.89 261.15 0.00241 0.00 13961370887
-27.05 869.27 261.15 0.00240 0.00 13892675512
-26.95 868.64 261.15 0.00239 0.00 13824029628
-26.85 868.00 261.15 0.00238 0.00 13755433852
-26.75 867.36 261.15 0.00237 0.00 13686888808
-26.65 866.70 261.15 0.00236 0.00 13618395126
-26.55 866.04 261.15 0.00235 0.00 13549953445
-26.45 865.37 261.15 0.00234 0.00 13481564409
-26.35 864.69 261.15 0.00233 0.00 13413228669
-26.25 864.00 261.15 0.00232 0.00 13344946884
-26.15 863.31 261.15 0.00231 0.00 13276719719
-26.05 862.60 261.15 0.00231 0.00 13208547846
-25.95 861.89 261.15 0.00230 0.00 13140431946
-25.85 861.17 261.15 0.00229 0.00 13072372704
-25.75 860.44 261.15 0.00228 0.00 13004370814
-25.65 859.70 261.15 0.00227 0.00 12936426978
-25.55 858.95 261.15 0.00226 0.00 12868541903
-25.45 858.19 261.15 0.00225 0.00 12800716306
-25.35 857.43 261.15 0.00224 0.00 12732950909
-25.25 856.65 261.15 0.00223 0.00 12665246443
-25.15 855.87 261.15 0.00222 0.00 12597603646
-25.05 855.07 261.15 0.00221 0.00 12530023262
-24.95 854.27 261.15 0.00220 0.00 12462506044
-24.85 853.45 261.15 0.00219 0.00 12395052754
-24.75 852.63 261.15 0.00219 0.00 12327664158
-24.65 851.80 261.15 0.00218 0.00 12260341032
-24.55 850.95 261.15 0.00217 0.00 12193084159
-24.45 850.10 261.15 0.00216 0.00 12125894330
-24.35 849.23 261.15 0.00215 0.00 12058772343
-24.25 848.36 261.15 0.00214 0.00 11991719005
-24.15 847.48 261.15 0.00213 0.00 11924735129
-24.05 846.58 261.15 0.00212 0.00 11857821537
-23.95 845.68 261.15 0.00211 0.00 11790979059
-23.85 844.76 261.15 0.00210 0.00 11724208532
-23.75 843.83 261.15 0.00209 0.00 11657510801
-23.65 842.89 261.15 0.00208 0.00 11590886719
-23.55 841.95 261.15 0.00208 0.00 11524337148
-23.45 840.99 261.15 0.00207 0.00 11457862956
-23.35 840.02 261.15 0.00206 0.00 11391465020
-23.25 839.03 261.15 0.00205 0.00 11325144225
-23.15 838.04 261.15 0.00204 0.00 11258901464
-23.05 837.03 261.15 0.00203 0.00 11192737637
-22.95 836.02 261.15 0.00202 0.00 11126653653
-22.85 834.99 261.15 0.00201 0.00 11060650429
-22.75 833.95 261.15 0.00200 0.00 10994728890
-22.65 832.90 261.15 0.00199 0.00 10928889968
-22.55 831.83 261.15 0.00198 0.00 10863134604
-22.44 830.76 261.15 0.00198 0.00 10797463747
-22.34 829.67 261.15 0.00197 0.00 10731878353
-22.24 828.57 261.15 0.00196 0.00 10666379388
-22.14 827.46 261.15 0.00195 0.00 10600967825
-22.04 826.33 261.15 0.00194 0.00 10535644643
-21.94 825.20 261.15 0.00193 0.00 10470410832
-21.84 824.05 261.15 0.00192 0.00 10405267389
-21.74 822.88 261.15 0.00191 0.00 10340215317
-21.64 821.71 261.15 0.00190 0.00 10275255631
-21.54 820.52 261.15 0.00190 0.00 10210389350
-21.44 819.32 261.15 0.00189 0.00 10145617503
-21.34 818.10 261.15 0.00188 0.00 10080941127
-21.24 816.87 261.15 0.00187 0.00 10016361265
-21.14 815.63 261.15 0.00186 0.00 9951878969
-21.04 814.38 261.15 0.00185 0.00 9887495300
-20.94 813.11 261.15 0.00184 0.00 9823211324
-20.84 811.82 261.15 0.00183 0.00 9759028118
-20.74 810.53 261.15 0.00183 0.00 9694946764
-20.64 809.22 261.15 0.00182 0.00 9630968353
-20.54 807.89 261.15 0.00181 0.00 9567093983
-20.44 806.56 261.15 0.00180 0.00 9503324759
-20.34 805.20 261.15 0.00179 0.00 9439661795
-20.24 803.84 261.15 0.00178 0.00 9376106211
-20.14 802.46 261.15 0.00177 0.00 9312659136
-20.04 801.06 261.15 0.00176 0.00 9249321704
-19.94 799.65 261.15 0.00176 0.00 9186095059
-19.84 798.23 261.15 0.00175 0.00 9122980349
-19.74 796.79 261.15 0.00174 0.00 9059978732
-19.64 795.33 261.15 0.00173 0.00 8997091371
-19.54 793.87 261.15 0.00172 0.00 8934319437
-19.44 792.38 261.15 0.00171 0.00 8871664108
-19.34 790.88 261.15 0.00170 0.00 8809126568
-19.24 789.37 261.15 0.00170 0.00 8746708007
-19.14 787.84 261.15 0.00169 0.00 8684409624
-19.04 786.30 261.15 0.00168 0.00 8622232623
-18.94 784.74 261.15 0.00167 0.00 8560178214
-18.84 783.16 261.15 0.00166 0.00 8498247613
-18.74 781.57 261.15 0.00165 0.00 8436442043
-18.64 779.97 261.15 0.00164 0.00 8374762734
-18.54 778.34 261.15 0.00164 0.00 8313210920
-18.44 776.71 261.15 0.00163 0.00 8251787842
-18.34 775.05 261.15 0.00162 0.00 8190494746
-18.24 773.38 261.15 0.00161 0.00 8129332884
-18.14 771.70 261.15 0.00160 0.00 8068303513
-18.04 770.00 261.15 0.00159 0.00 8007407895
-17.94 768.28 261.15 0.00159 0.00 7946647299
-17.84 766.55 261.15 0.00158 0.00 7886022996
-17.74 764.80 261.15 0.00157 0.00 7825536265
-17.64 763.03 261.15 0.00156 0.00 7765188388
-17.54 761.25 261.15 0.00155 0.00 7704980650
-17.43 759.45 261.15 0.00154 0.00 7644914343
-17.33 757.64 261.15 0.00154 0.00 7584990763
-17.23 755.81 261.15 0.00153 0.00 7525211208
-17.13 753.96 261.15 0.00152 0.00 7465576981
-17.03 752.09 261.15 0.00151 0.00 7406089388
-16.93 750.21 261.15 0.00150 0.00 7346749741
-16.83 748.31 261.15 0.00150 0.00 7287559352
-16.73 746.40 261.15 0.00149 0.00 7228519538
-16.63 744.47 261.15 0.00148 0.00 7169631618
-16.53 742.52 261.15 0.00147 0.00 7110896913
-16.43 740.56 261.15 0.00146 0.00 7052316748
-16.33 738.57 261.15 0.00146 0.00 6993892451
-16.23 736.58 261.15 0.00145 0.00 6935625348
-16.13 734.56 261.15 0.00144 0.00 6877516772
-16.03 732.53 261.15 0.00143 0.00 6819568053
-15.93 730.48 261.15 0.00142 0.00 6761780526
-15.83 728.41 261.15 0.00142 0.00 6704155524
-15.73 726.33 261.15 0.00141 0.00 6646694383
-15.63 724.23 261.15 0.00140 0.00 6589398439
-15.53 722.12 261.15 0.00139 0.00 6532269028
-15.43 719.98 261.15 0.00139 0.00 6475307486
-15.33 717.83 261.15 0.00138 0.00 6418515151
-15.23 715.66 261.15 0.00137 0.00 6361893357
-15.13 713.48 261.15 0.00136 0.00 6305443440
-15.03 711.28 261.15 0.00135 0.00 6249166735
-14.93 709.06 261.15 0.00135 0.00 6193064574
-14.83 706.83 261.15 0.00134 0.00 6137138290
-14.73 704.58 261.15 0.00133 0.00 6081389211
-14.63 702.31 261.15 0.00132 0.00 6025818666
-14.53 700.02 261.15 0.00132 0.00 5970427981
-14.43 697.72 261.15 0.00131 0.00 5915218478
-14.33 695.40 261.15 0.00130 0.00 5860191477
-14.23 693.07 261.15 0.00129 0.00 5805348295
-14.13 690.71 261.15 0.00129 0.00 5750690246
-14.03 688.35 261.15 0.00128 0.00 5696218638
-13.93 685.96 261.15 0.00127 0.00 5641934778
-13.83 683.56 261.15 0.00126 0.00 5587839965
-13.73 681.14 261.15 0.00126 0.00 5533935497
-13.63 678.71 261.15 0.00125 0.00 5480222664
-13.53 676.26 261.15 0.00124 0.00 5426702752
-13.43 673.79 261.15 0.00123 0.00 5373377042
-13.33 671.31 261.15 0.00123 0.00 5320246806
-13.23 668.81 261.15 0.00122 0.00 5267313314
-13.13 666.30 261.15 0.00121 0.00 5214577825
-13.03 663.77 261.15 0.00121 0.00 5162041594
-12.93 661.22 261.15 0.00120 0.00 5109705868
-12.83 658.66 261.15 0.00119 0.00 5057571885
-12.73 656.08 261.15 0.00118 0.00 5005640876
-12.63 653.49 261.15 0.00118 0.00 4953914065
-12.53 650.88 261.15 0.00117 0.00 4902392665
-12.42 648.26 261.15 0.00116 0.00 4851077882
-12.32 645.62 261.15 0.00116 0.00 4799970910
-12.22 642.97 261.15 0.00115 0.00 4749072936
-12.12 640.30 261.15 0.00114 0.00 4698385136
-12.02 637.62 261.15 0.00114 0.00 4647908675
-11.92 634.92 261.15 0.00113 0.00 4597644709
-11.82 632.21 261.15 0.00112 0.00 4547594380
-11.72 629.48 261.15 0.00111 0.00 4497758823
-11.62 626.74 261.15 0.00111 0.00 4448139156
-11.52 623.99 261.15 0.00110 0.00 4398736489
-11.42 621.22 261.15 0.00109 0.00 4349551919
-11.32 618.44 261.15 0.00109 0.00 4300586528
-11.22 615.64 261.15 0.00108 0.00 4251841388
-11.12 612.84 261.15 0.00107 0.00 4203317555
-11.02 610.02 261.15 0.00107 0.00 4155016072
-10.92 607.18 261.15 0.00106 0.00 4106937969
-10.82 604.33 261.15 0.00105 0.00 4059084261
-10.72 601.47 261.15 0.00105 0.00 4011455947
-10.62 598.60 261.15 0.00104 0.00 3964054014
-10.52 595.72 261.15 0.00104 0.00 3916879430
-10.42 592.82 261.15 0.00103 0.00 3869933149
-10.32 589.92 261.15 0.00102 0.00 3823216110
-10.22 587.00 261.15 0.00102 0.00 3776729234
-10.12 584.07 261.15 0.00101 0.00 3730473427
-10.02 581.12 261.15 0.00100 0.00 3684449576
-9.92 578.17 261.15 0.00100 0.00 3638658552
-9.82 575.21 261.15 0.00099 0.00 3593101209
-9.72 572.23 261.15 0.00098 0.00 3547778382
-9.62 569.25 261.15 0.00098 0.00 3502690889
-9.52 566.26 261.15 0.00097 0.00 3457839529
-9.42 563.25 261.15 0.00097 0.00 3413225082
-9.32 560.24 261.15 0.00096 0.00 3368848309
-9.22 557.22 261.15 0.00095 0.00 3324709953
-9.12 554.18 261.15 0.00095 0.00 3280810736
-9.02 551.14 261.15 0.00094 0.00 3237151362
-8.92 548.71 261.15 0.00094 0.00 3193717358
-8.82 546.64 261.15 0.00093 0.00 3150452182
-8.72 544.57 261.15 0.00092 0.00 3107350667
-8.62 542.49 261.15 0.00092 0.00 3064413107
-8.52 540.41 261.15 0.00091 0.00 3021639787
-8.42 538.32 261.15 0.00091 0.00 2979030985
-8.32 536.24 261.15 0.00090 0.00 2936586975
-8.22 534.14 261.15 0.00090 0.00 2894308023
-8.12 532.05 261.15 0.00089 0.00 2852194387
-8.02 529.95 261.15 0.00088 0.00 2810246320
-7.92 527.85 261.15 0.00088 0.00 2768464069
-7.82 525.75 261.15 0.00087 0.00 2726847871
-7.72 523.64 261.15 0.00087 0.00 2685397960
-7.62 521.53 261.15 0.00086 0.00 2644114561
-7.52 519.42 261.15 0.00086 0.00 2602997892
-7.41 517.31 261.15 0.00085 0.00 2562048165
-7.31 515.19 261.15 0.00084 0.00 2521265585
-7.21 513.07 261.15 0.00084 0.00 2480650350
-7.11 510.95 261.15 0.00083 0.00 2440202649
-7.01 508.82 261.15 0.00083 0.00 2399922667
-6.91 506.70 261.15 0.00082 0.00 2359810579
-6.81 504.57 261.15 0.00082 0.00 2319866557
-6.71 502.44 261.15 0.00081 0.00 2280090761
-6.61 500.31 261.15 0.00081 0.00 2240483346
-6.51 498.17 261.15 0.00080 0.00 2201044461
-6.41 496.04 261.15 0.00080 0.00 2161774246
-6.31 493.90 261.15 0.00079 0.00 2122672834
-6.21 491.76 261.15 0.00078 0.00 2083740351
-6.11 489.62 261.15 0.00078 0.00 2044976917
-6.01 487.48 261.15 0.00077 0.00 2006382642
-5.91 485.33 261.15 0.00077 0.00 1967957630
-5.81 483.19 261.15 0.00076 0.00 1929701979
-5.71 481.04 261.15 0.00076 0.00 1891615777
-5.61 478.90 261.15 0.00075 0.00 1853699107
-5.51 476.75 261.15 0.00075 0.00 1815952043
-5.41 474.60 261.15 0.00074 0.00 1778374651
-5.31 472.45 261.15 0.00074 0.00 1740966993
-5.21 470.30 261.15 0.00073 0.00 1703729119
-5.11 468.15 261.15 0.00073 0.00 1666661075
-5.01 466.00 261.15 0.00072 0.00 1629762898
-4.91 463.85 261.15 0.00072 0.00 1593034617
-4.81 461.70 261.15 0.00071 0.00 1556476256
-4.71 459.55 261.15 0.00071 0.00 1520087829
-4.61 457.40 261.15 0.00070 0.00 1483869343
-4.51 455.25 261.15 0.00070 0.00 1447820798
-4.41 453.10 261.15 0.00069 0.00 1411942187
-4.31 450.94 261.15 0.00069 0.00 1376233495
-4.21 448.79 261.15 0.00068 0.00 1340694698
-4.11 446.64 261.15 0.00068 0.00 1305325768
-4.01 444.49 261.15 0.00067 0.00 1270126667
-3.91 442.35 261.15 0.00067 0.00 1235097349
-3.81 440.20 261.15 0.00066 0.00 1200237763
-3.71 438.05 261.15 0.00066 0.00 1165547848
-3.61 435.90 261.15 0.00065 0.00 1131027537
-3.51 433.76 261.15 0.00065 0.00 1096676756
-3.41 431.61 261.15 0.00065 0.00 1062495422
-3.31 429.47 261.15 0.00064 0.00 1028483446
-3.21 427.33 261.15 0.00064 0.00 994640731
-3.11 425.19 261.15 0.00063 0.00 960967173
-3.01 423.05 261.15 0.00063 0.00 927462660
-2.91 420.91 261.15 0.00062 0.00 894127074
-2.81 418.78 261.15 0.00062 0.00 860960287
-2.71 416.64 261.15 0.00061 0.00 827962167
-2.61 414.51 261.15 0.00061 0.00 795132573
-2.51 412.38 261.15 0.00060 0.00 762471357
-2.40 410.25 261.15 0.00060 0.00 729978364
-2.30 408.12 261.15 0.00060 0.00 697653431
-2.20 406.00 261.15 0.00059 0.00 665496388
-2.10 403.88 261.15 0.00059 0.00 633507060
-2.00 401.76 261.15 0.00058 0.00 601685262
-1.90 399.64 261.15 0.00058 0.00 570030804
-1.80 397.53 261.15 0.00057 0.00 538543487
-1.70 395.41 261.15 0.00057 0.00 507223107
-1.60 393.31 261.15 0.00057 0.00 476069453
-1.50 391.20 261.15 0.00056 0.00 445082304
-1.40 389.10 261.15 0.00056 0.00 414261437
-1.30 387.00 261.15 0.00055 0.00 383606618
-1.20 384.90 261.15 0.00055 0.00 353117608
-1.10 382.80 261.15 0.00054 0.00 322794161
-1.00 380.71 261.15 0.00054 0.00 292636024
-0.90 378.63 261.15 0.00054 0.00 262642938
-0.80 376.54 261.15 0.00053 0.00 232814637
-0.70 374.46 261.15 0.00053 0.00 203150849
-0.60 372.38 261.15 0.00052 0.00 173651293
-0.50 370.31 261.15 0.00052 0.00 144315684
-0.40 368.24 261.15 0.00052 0.00 115143730
-0.30 366.17 261.15 0.00051 0.00 86135133
-0.20 364.11 261.15 0.00051 0.00 57289587
-0.10 362.05 261.15 0.00050 0.00 28606782
-0.00 360.00 261.15 0.00050 0.00 86400
