2851200 2851200 269.22 360.00 2.604867e-09 0.000000e+00 0.00050
2937600 2937600 269.44 360.00 2.589986e-09 0.000000e+00 0.00050
3024000 3024000 269.65 360.00 2.574713e-09 0.000000e+00 0.00050
3110400 3110400 269.86 360.00 2.559053e-09 0.000000e+00 0.00050
3196800 3196800 270.07 360.00 2.543011e-09 0.000000e+00 0.00050
3283200 3283200 270.28 360.00 2.526591e-09 0.000000e+00 0.00050
3369600 3369600 270.48 360.00 2.509798e-09 0.000000e+00 0.00050
3456000 3456000 270.68 360.00 2.492638e-09 0.000000e+00 0.00050
3542400 3542400 270.88 360.00 2.475115e-09 0.000000e+00 0.00050
3628800 3628800 271.07 360.00 2.457234e-09 0.000000e+00 0.00050
3715200 3715200 271.27 360.00 2.439000e-09 0.000000e+00 0.00050
3801600 3801600 271.46 360.00 2.420420e-09 0.000000e+00 0.00050
3888000 3888000 271.64 360.00 2.401499e-09 0.000000e+00 0.00050
3974400 3974400 271.82 360.00 2.382242e-09 0.000000e+00 0.00050
4060800 4060800 272.00 360.00 2.362654e-09 0.000000e+00 0.00050
4147200 4147200 272.18 360.00 2.342743e-09 0.000000e+00 0.00050
4233600 4233600 272.35 360.00 2.322513e-09 0.000000e+00 0.00050
4320000 4320000 272.52 360.00 2.301971e-09 0.000000e+00 0.00050
4406400 4406400 272.69 360.00 2.281122e-09 0.000000e+00 0.00050
4492800 4492800 272.85 360.00 2.259974e-09 0.000000e+00 0.00050
4579200 4579200 273.01 360.00 2.238531e-09 0.000000e+00 0.00050
4665600 4665600 273.17 360.00 2.216801e-09 0.000000e+00 0.00050
4752000 4752000 273.32 360.00 2.194790e-09 0.000000e+00 0.00050
4838400 4838400 273.47 360.00 2.172505e-09 0.000000e+00 0.00050
4924800 4924800 273.62 360.00 2.149952e-09 0.000000e+00 0.00050
5011200 5011200 273.76 360.00 2.127137e-09 0.000000e+00 0.00050
5097600 5097600 273.90 360.00 2.104068e-09 0.000000e+00 0.00050
5184000 5184000 274.03 360.00 2.080751e-09 0.000000e+00 0.00050
5270400 5270400 274.16 360.00 2.057194e-09 0.000000e+00 0.00050
5356800 5356800 274.29 360.00 2.033403e-09 0.000000e+00 0.00050
5443200 5443200 274.41 360.00 2.009385e-09 0.000000e+00 0.00050
5529600 5529600 274.53 360.00 1.985147e-09 0.000000e+00 0.00050
5616000 5616000 274.64 360.00 1.960698e-09 0.000000e+00 0.00050
5702400 5702400 274.76 360.00 1.936043e-09 0.000000e+00 0.00050
5788800 5788800 274.86 360.00 1.911190e-09 0.000000e+00 0.00050
5875200 5875200 274.96 360.00 1.886147e-09 0.000000e+00 0.00050
5961600 5961600 275.06 360.00 1.860920e-09 0.000000e+00 0.00050
6048000 6048000 275.16 360.00 1.835519e-09 0.000000e+00 0.00050
6134400 6134400 275.25 360.00 1.809949e-09 0.000000e+00 0.00050
6220800 6220800 275.33 360.00 1.784218e-09 0.000000e+00 0.00050
6307200 6307200 275.42 360.00 1.758335e-09 0.000000e+00 0.00050
6393600 6393600 275.49 360.00 1.732306e-09 0.000000e+00 0.00050
6480000 6480000 275.57 360.00 1.706141e-09 0.000000e+00 0.00050
6566400 6566400 275.64 360.00 1.679845e-09 0.000000e+00 0.00050
6652800 6652800 275.70 360.00 1.653427e-09 0.000000e+00 0.00050
6739200 6739200 275.76 360.00 1.626896e-09 0.000000e+00 0.00050
6825600 6825600 275.82 360.00 1.600258e-09 0.000000e+00 0.00050
6912000 6912000 275.87 360.00 1.573522e-09 0.000000e+00 0.00050
6998400 6998400 275.92 360.00 1.546695e-09 0.000000e+00 0.00050
7084800 7084800 275.96 360.00 1.519786e-09 0.000000e+00 0.00050
7171200 7171200 276.00 360.00 1.492802e-09 0.000000e+00 0.00050
7257600 7257600 276.03 360.00 1.465752e-09 0.000000e+00 0.00050
7344000 7344000 276.06 360.00 1.438644e-09 0.000000e+00 0.00050
7430400 7430400 276.09 360.00 1.411485e-09 0.000000e+00 0.00050
7516800 7516800 276.11 360.00 1.384283e-09 0.000000e+00 0.00050
7603200 7603200 276.13 360.00 1.357047e-09 0.000000e+00 0.00050
7689600 7689600 276.14 360.00 1.329785e-09 0.000000e+00 0.00050
7776000 7776000 276.15 360.00 1.302505e-09 0.000000e+00 0.00050
7862400 7862400 276.15 360.00 1.275215e-09 0.000000e+00 0.00050
7948800 7948800 276.15 360.00 1.247923e-09 0.000000e+00 0.00050
8035200 8035200 276.14 360.00 1.220636e-09 0.000000e+00 0.00050
8121600 8121600 276.13 360.00 1.193364e-09 0.000000e+00 0.00050
8208000 8208000 276.12 360.00 1.166114e-09 0.000000e+00 0.00050
8294400 8294400 276.10 360.00 1.138895e-09 0.000000e+00 0.00050
8380800 8380800 276.08 360.00 1.111713e-09 0.000000e+00 0.00050
8467200 8467200 276.05 360.00 1.084579e-09 0.000000e+00 0.00050
8553600 8553600 276.02 360.00 1.057498e-09 0.000000e+00 0.00050
8640000 8640000 275.98 360.00 1.030480e-09 0.000000e+00 0.00050
8726400 8726400 275.94 360.00 1.003533e-09 0.000000e+00 0.00050
8812800 8812800 275.89 360.00 9.766642e-10 0.000000e+00 0.00050
8899200 8899200 275.84 360.00 9.498818e-10 0.000000e+00 0.00050
8985600 8985600 275.79 360.00 9.231938e-10 0.000000e+00 0.00050
9072000 9072000 275.73 360.00 8.966080e-10 0.000000e+00 0.00050
9158400 9158400 275.67 360.00 8.701324e-10 0.000000e+00 0.00050
9244800 9244800 275.60 360.00 8.437749e-10 0.000000e+00 0.00050
9331200 9331200 275.53 360.00 8.175431e-10 0.000000e+00 0.00050
9417600 9417600 275.46 360.00 7.914450e-10 0.000000e+00 0.00050
9504000 9504000 275.38 360.00 7.654882e-10 0.000000e+00 0.00050
9590400 9590400 275.29 360.00 7.396804e-10 0.000000e+00 0.00050
9676800 9676800 275.20 360.00 7.140293e-10 0.000000e+00 0.00050
9763200 9763200 275.11 360.00 6.885424e-10 0.000000e+00 0.00050
9849600 9849600 275.01 360.00 6.632274e-10 0.000000e+00 0.00050
9936000 9936000 274.91 360.00 6.380917e-10 0.000000e+00 0.00050
10022400 10022400 274.81 360.00 6.131427e-10 0.000000e+00 0.00050
10108800 10108800 274.70 360.00 5.883880e-10 0.000000e+00 0.00050
10195200 10195200 274.59 360.00 5.638347e-10 0.000000e+00 0.00050
10281600 10281600 274.47 360.00 5.394902e-10 0.000000e+00 0.00050
10368000 10368000 274.35 360.00 5.153617e-10 0.000000e+00 0.00050
10454400 10454400 274.23 360.00 4.914563e-10 0.000000e+00 0.00050
10540800 10540800 274.10 360.00 4.677812e-10 0.000000e+00 0.00050
10627200 10627200 273.96 360.00 4.443433e-10 0.000000e+00 0.00050
10713600 10713600 273.83 360.00 4.211495e-10 0.000000e+00 0.00050
10800000 10800000 273.69 360.00 3.982069e-10 0.000000e+00 0.00050
10886400 10886400 273.55 360.00 3.755221e-10 0.000000e+00 0.00050
10972800 10972800 273.40 360.00 3.531018e-10 0.000000e+00 0.00050
11059200 11059200 273.25 360.00 3.309528e-10 0.000000e+00 0.00050
11145600 11145600 273.09 360.00 3.090816e-10 0.000000e+00 0.00050
11232000 11232000 272.93 360.00 2.874946e-10 0.000000e+00 0.00050
11318400 11318400 272.77 360.00 2.661983e-10 0.000000e+00 0.00050
11404800 11404800 272.61 360.00 2.451990e-10 0.000000e+00 0.00050
11491200 11491200 272.44 360.00 2.245028e-10 0.000000e+00 0.00050
11577600 11577600 272.27 360.00 2.041160e-10 0.000000e+00 0.00050
11664000 11664000 272.09 360.00 1.840445e-10 0.000000e+00 0.00050
11750400 11750400 271.92 360.00 1.642944e-10 0.000000e+00 0.00050
11836800 11836800 271.73 360.00 1.448715e-10 0.000000e+00 0.00050
11923200 11923200 271.55 360.00 1.257814e-10 0.000000e+00 0.00050
12009600 12009600 271.36 360.00 1.070299e-10 0.000000e+00 0.00050
12096000 12096000 271.17 360.00 8.862262e-11 0.000000e+00 0.00050
12182400 12182400 270.98 360.00 7.056489e-11 0.000000e+00 0.00050
12268800 12268800 270.78 360.00 5.286210e-11 0.000000e+00 0.00050
12355200 12355200 270.58 360.00 3.551949e-11 0.000000e+00 0.00050
12441600 12441600 270.38 360.00 1.854221e-11 0.000000e+00 0.00050
12528000 12528000 270.17 360.00 1.935292e-12 0.000000e+00 0.00050
12614400 12614400 269.97 360.00 -1.429635e-11 1.429635e-11 0.00050
12700800 12700800 269.76 360.00 -3.014791e-11 3.014791e-11 0.00050
12787200 12787200 269.54 360.00 -4.561467e-11 4.561467e-11 0.00050
12873600 12873600 269.33 360.00 -6.069207e-11 6.069207e-11 0.00050
12960000 12960000 269.11 360.00 -7.537564e-11 7.537564e-11 0.00050
13046400 13046400 268.89 360.00 -8.966102e-11 8.966102e-11 0.00050
13132800 13132800 268.67 360.00 -1.035440e-10 1.035440e-10 0.00050
13219200 13219200 268.44 360.00 -1.170204e-10 1.170204e-10 0.00050
13305600 13305600 268.22 360.00 -1.300863e-10 1.300863e-10 0.00050
13392000 13392000 267.99 360.00 -1.427378e-10 1.427378e-10 0.00050
13478400 13478400 267.76 360.00 -1.549711e-10 1.549711e-10 0.00050
13564800 13564800 267.53 360.00 -1.667827e-10 1.667827e-10 0.00050
13651200 13651200 267.29 360.00 -1.781690e-10 1.781690e-10 0.00050
13737600 13737600 267.05 360.00 -1.891267e-10 1.891267e-10 0.00050
13824000 13824000 266.82 360.00 -1.996524e-10 1.996524e-10 0.00050
13910400 13910400 266.58 360.00 -2.097432e-10 2.097432e-10 0.00050
13996800 13996800 266.33 360.00 -2.193959e-10 2.193959e-10 0.00050
14083200 14083200 266.09 360.00 -2.286078e-10 2.286078e-10 0.00050
14169600 14169600 265.85 360.00 -2.373761e-10 2.373761e-10 0.00050
14256000 14256000 265.60 360.00 -2.456982e-10 2.456982e-10 0.00050
14342400 14342400 265.35 360.00 -2.535716e-10 2.535716e-10 0.00050
14428800 14428800 265.10 360.00 -2.609941e-10 2.609941e-10 0.00050
14515200 14515200 264.86 360.00 -2.679633e-10 2.679633e-10 0.00050
14601600 14601600 264.60 360.00 -2.744773e-10 2.744773e-10 0.00050
14688000 14688000 264.35 360.00 -2.805341e-10 2.805341e-10 0.00050
14774400 14774400 264.10 360.00 -2.861320e-10 2.861320e-10 0.00050
14860800 14860800 263.85 360.00 -2.912692e-10 2.912692e-10 0.00050
14947200 14947200 263.59 360.00 -2.959442e-10 2.959442e-10 0.00050
15033600 15033600 263.34 360.00 -3.001557e-10 3.001557e-10 0.00050
15120000 15120000 263.08 360.00 -3.039024e-10 3.039024e-10 0.00050
15206400 15206400 262.82 360.00 -3.071832e-10 3.071832e-10 0.00050
15292800 15292800 262.57 360.00 -3.099971e-10 3.099971e-10 0.00050
15379200 15379200 262.31 360.00 -3.123433e-10 3.123433e-10 0.00050
15465600 15465600 262.05 360.00 -3.142211e-10 3.142211e-10 0.00050
15552000 15552000 261.80 360.00 -3.156299e-10 3.156299e-10 0.00050
15638400 15638400 261.54 360.00 -3.165694e-10 3.165694e-10 0.00050
15724800 15724800 261.28 360.00 -3.170392e-10 3.170392e-10 0.00050
15811200 15811200 261.02 360.00 -3.170392e-10 3.170392e-10 0.00050
15897600 15897600 260.76 360.00 -3.165694e-10 3.165694e-10 0.00050
15984000 15984000 260.50 360.00 -3.156299e-10 3.156299e-10 0.00050
16070400 16070400 260.25 360.00 -3.142211e-10 3.142211e-10 0.00050
16156800 16156800 259.99 360.00 -3.123433e-10 3.123433e-10 0.00050
16243200 16243200 259.73 360.00 -3.099971e-10 3.099971e-10 0.00050
16329600 16329600 259.48 360.00 -3.071832e-10 3.071832e-10 0.00050
16416000 16416000 259.22 360.00 -3.039024e-10 3.039024e-10 0.00050
16502400 16502400 258.96 360.00 -3.001557e-10 3.001557e-10 0.00050
16588800 16588800 258.71 360.00 -2.959442e-10 2.959442e-10 0.00050
16675200 16675200 258.45 360.00 -2.912692e-10 2.912692e-10 0.00050
16761600 16761600 258.20 360.00 -2.861320e-10 2.861320e-10 0.00050
16848000 16848000 257.95 360.00 -2.805341e-10 2.805341e-10 0.00050
16934400 16934400 257.70 360.00 -2.744773e-10 2.744773e-10 0.00050
17020800 17020800 257.44 360.00 -2.679633e-10 2.679633e-10 0.00050
17107200 17107200 257.20 360.00 -2.609941e-10 2.609941e-10 0.00050
17193600 17193600 256.95 360.00 -2.535716e-10 2.535716e-10 0.00050
17280000 17280000 256.70 360.00 -2.456982e-10 2.456982e-10 0.00050
17366400 17366400 256.45 360.00 -2.373761e-10 2.373761e-10 0.00050
17452800 17452800 256.21 360.00 -2.286078e-10 2.286078e-10 0.00050
17539200 17539200 255.97 360.00 -2.193959e-10 2.193959e-10 0.00050
17625600 17625600 255.72 360.00 -2.097432e-10 2.097432e-10 0.00050
17712000 17712000 255.48 360.00 -1.996524e-10 1.996524e-10 0.00050
17798400 17798400 255.25 360.00 -1.891267e-10 1.891267e-10 0.00050
17884800 17884800 255.01 360.00 -1.781690e-10 1.781690e-10 0.00050
17971200 17971200 254.77 360.00 -1.667827e-10 1.667827e-10 0.00050
18057600 18057600 254.54 360.00 -1.549711e-10 1.549711e-10 0.00050
18144000 18144000 254.31 360.00 -1.427378e-10 1.427378e-10 0.00050
18230400 18230400 254.08 360.00 -1.300863e-10 1.300863e-10 0.00050
18316800 18316800 253.86 360.00 -1.170204e-10 1.170204e-10 0.00050
18403200 18403200 253.63 360.00 -1.035440e-10 1.035440e-10 0.00050
18489600 18489600 253.41 360.00 -8.966102e-11 8.966102e-11 0.00050
18576000 18576000 253.19 360.00 -7.537564e-11 7.537564e-11 0.00050
18662400 18662400 252.97 360.00 -6.069207e-11 6.069207e-11 0.00050
18748800 18748800 252.76 360.00 -4.561467e-11 4.561467e-11 0.00050
18835200 18835200 252.54 360.00 -3.014791e-11 3.014791e-11 0.00050
18921600 18921600 252.33 360.00 -1.429635e-11 1.429635e-11 0.00050
19008000 19008000 252.13 360.00 1.935292e-12 0.000000e+00 0.00050
19094400 19094400 251.92 360.00 1.854221e-11 0.000000e+00 0.00050
19180800 19180800 251.72 360.00 3.551949e-11 0.000000e+00 0.00050
19267200 19267200 251.52 360.00 5.286210e-11 0.000000e+00 0.00050
19353600 19353600 251.32 360.00 7.056489e-11 0.000000e+00 0.00050
19440000 19440000 251.13 360.00 8.862262e-11 0.000000e+00 0.00050
19526400 19526400 250.94 360.00 1.070299e-10 0.000000e+00 0.00050
19612800 19612800 250.75 360.00 1.257814e-10 0.000000e+00 0.00050
19699200 19699200 250.57 360.00 1.448715e-10 0.000000e+00 0.00050
19785600 19785600 250.38 360.00 1.642944e-10 0.000000e+00 0.00050
19872000 19872000 250.21 360.00 1.840445e-10 0.000000e+00 0.00050
19958400 19958400 250.03 360.00 2.041160e-10 0.000000e+00 0.00050
20044800 20044800 249.86 360.00 2.245028e-10 0.000000e+00 0.00050
20131200 20131200 249.69 360.00 2.451990e-10 0.000000e+00 0.00050
20217600 20217600 249.53 360.00 2.661983e-10 0.000000e+00 0.00050
20304000 20304000 249.37 360.00 2.874946e-10 0.000000e+00 0.00050
20390400 20390400 249.21 360.00 3.090816e-10 0.000000e+00 0.00050
20476800 20476800 249.05 360.00 3.309528e-10 0.000000e+00 0.00050
20563200 20563200 248.90 360.00 3.531018e-10 0.000000e+00 0.00050
20649600 20649600 248.75 360.00 3.755221e-10 0.000000e+00 0.00050
20736000 20736000 248.61 360.00 3.982069e-10 0.000000e+00 0.00050
20822400 20822400 248.47 360.00 4.211495e-10 0.000000e+00 0.00050
20908800 20908800 248.34 360.00 4.443433e-10 0.000000e+00 0.00050
20995200 20995200 248.20 360.00 4.677812e-10 0.000000e+00 0.00050
21081600 21081600 248.07 360.00 4.914563e-10 0.000000e+00 0.00050
21168000 21168000 247.95 360.00 5.153617e-10 0.000000e+00 0.00050
21254400 21254400 247.83 360.00 5.394902e-10 0.000000e+00 0.00050
21340800 21340800 247.71 360.00 5.638347e-10 0.000000e+00 0.00050
21427200 21427200 247.60 360.00 5.883880e-10 0.000000e+00 0.00050
21513600 21513600 247.49 360.00 6.131427e-10 0.000000e+00 0.00050
21600000 21600000 247.39 360.00 6.380917e-10 0.000000e+00 0.00050
21686400 21686400 247.29 360.00 6.632274e-10 0.000000e+00 0.00050
21772800 21772800 247.19 360.00 6.885424e-10 0.000000e+00 0.00050
21859200 21859200 247.10 360.00 7.140293e-10 0.000000e+00 0.00050
21945600 21945600 247.01 360.00 7.396804e-10 0.000000e+00 0.00050
22032000 22032000 246.92 360.00 7.654882e-10 0.000000e+00 0.00050
22118400 22118400 246.84 360.00 7.914450e-10 0.000000e+00 0.00050
22204800 22204800 246.77 360.00 8.175431e-10 0.000000e+00 0.00050
22291200 22291200 246.70 360.00 8.437749e-10 0.000000e+00 0.00050
22377600 22377600 246.63 360.00 8.701324e-10 0.000000e+00 0.00050
22464000 22464000 246.57 360.00 8.966080e-10 0.000000e+00 0.00050
22550400 22550400 246.51 360.00 9.231938e-10 0.000000e+00 0.00050
22636800 22636800 246.46 360.00 9.498818e-10 0.000000e+00 0.00050
22723200 22723200 246.41 360.00 9.766642e-10 0.000000e+00 0.00050
22809600 22809600 246.36 360.00 1.003533e-09 0.000000e+00 0.00050
22896000 22896000 246.32 360.00 1.030480e-09 0.000000e+00 0.00050
22982400 22982400 246.28 360.00 1.057498e-09 0.000000e+00 0.00050
23068800 23068800 246.25 360.00 1.084579e-09 0.000000e+00 0.00050
23155200 23155200 246.22 360.00 1.111713e-09 0.000000e+00 0.00050
23241600 23241600 246.20 360.00 1.138895e-09 0.000000e+00 0.00050
23328000 23328000 246.18 360.00 1.166114e-09 0.000000e+00 0.00050
23414400 23414400 246.17 360.00 1.193364e-09 0.000000e+00 0.00050
23500800 23500800 246.16 360.00 1.220636e-09 0.000000e+00 0.00050
23587200 23587200 246.15 360.00 1.247923e-09 0.000000e+00 0.00050
23673600 23673600 246.15 360.00 1.275215e-09 0.000000e+00 0.00050
23760000 23760000 246.15 360.00 1.302505e-09 0.000000e+00 0.00050
23846400 23846400 246.16 360.00 1.329785e-09 0.000000e+00 0.00050
23932800 23932800 246.17 360.00 1.357047e-09 0.000000e+00 0.00050
24019200 24019200 246.19 360.00 1.384283e-09 0.000000e+00 0.00050
24105600 24105600 246.21 360.00 1.411485e-09 0.000000e+00 0.00050
24192000 24192000 246.24 360.00 1.438644e-09 0.000000e+00 0.00050
24278400 24278400 246.27 360.00 1.465752e-09 0.000000e+00 0.00050
24364800 24364800 246.30 360.00 1.492802e-09 0.000000e+00 0.00050
24451200 24451200 246.34 360.00 1.519786e-09 0.000000e+00 0.00050
24537600 24537600 246.38 360.00 1.546695e-09 0.000000e+00 0.00050
24624000 24624000 246.43 360.00 1.573522e-09 0.000000e+00 0.00050
24710400 24710400 246.48 360.00 1.600258e-09 0.000000e+00 0.00050
24796800 24796800 246.54 360.00 1.626896e-09 0.000000e+00 0.00050
24883200 24883200 246.60 360.00 1.653427e-09 0.000000e+00 0.00050
24969600 24969600 246.66 360.00 1.679845e-09 0.000000e+00 0.00050
25056000 25056000 246.73 360.00 1.706141e-09 0.000000e+00 0.00050
25142400 25142400 246.81 360.00 1.732306e-09 0.000000e+00 0.00050
25228800 25228800 246.88 360.00 1.758335e-09 0.000000e+00 0.00050
25315200 25315200 246.97 360.00 1.784218e-09 0.000000e+00 0.00050
25401600 25401600 247.05 360.00 1.809949e-09 0.000000e+00 0.00050
25488000 25488000 247.14 360.00 1.835519e-09 0.000000e+00 0.00050
25574400 25574400 247.24 360.00 1.860920e-09 0.000000e+00 0.00050
25660800 25660800 247.34 360.00 1.886147e-09 0.000000e+00 0.00050
25747200 25747200 247.44 360.00 1.911190e-09 0.000000e+00 0.00050
25833600 25833600 247.54 360.00 1.936043e-09 0.000000e+00 0.00050
25920000 25920000 247.66 360.00 1.960698e-09 0.000000e+00 0.00050
26006400 26006400 247.77 360.00 1.985147e-09 0.000000e+00 0.00050
26092800 26092800 247.89 360.00 2.009385e-09 0.000000e+00 0.00050
26179200 26179200 248.01 360.00 2.033403e-09 0.000000e+00 0.00050
26265600 26265600 248.14 360.00 2.057194e-09 0.000000e+00 0.00050
26352000 26352000 248.27 360.00 2.080751e-09 0.000000e+00 0.00050
26438400 26438400 248.40 360.00 2.104068e-09 0.000000e+00 0.00050
26524800 26524800 248.54 360.00 2.127137e-09 0.000000e+00 0.00050
26611200 26611200 248.68 360.00 2.149952e-09 0.000000e+00 0.00050
26697600 26697600 248.83 360.00 2.172505e-09 0.000000e+00 0.00050
26784000 26784000 248.98 360.00 2.194790e-09 0.000000e+00 0.00050
26870400 26870400 249.13 360.00 2.216801e-09 0.000000e+00 0.00050
26956800 26956800 249.29 360.00 2.238531e-09 0.000000e+00 0.00050
27043200 27043200 249.45 360.00 2.259974e-09 0.000000e+00 0.00050
27129600 27129600 249.61 360.00 2.281122e-09 0.000000e+00 0.00050
27216000 27216000 249.78 360.00 2.301971e-09 0.000000e+00 0.00050
27302400 27302400 249.95 360.00 2.322513e-09 0.000000e+00 0.00050
27388800 27388800 250.12 360.00 2.342743e-09 0.000000e+00 0.00050
27475200 27475200 250.30 360.00 2.362654e-09 0.000000e+00 0.00050
27561600 27561600 250.48 360.00 2.382242e-09 0.000000e+00 0.00050
27648000 27648000 250.66 360.00 2.401499e-09 0.000000e+00 0.00050
27734400 27734400 250.84 360.00 2.420420e-09 0.000000e+00 0.00050
27820800 27820800 251.03 360.00 2.439000e-09 0.000000e+00 0.00050
27907200 27907200 251.23 360.00 2.457234e-09 0.000000e+00 0.00050
27993600 27993600 251.42 360.00 2.475115e-09 0.000000e+00 0.00050
28080000 28080000 251.62 360.00 2.492638e-09 0.000000e+00 0.00050
28166400 28166400 251.82 360.00 2.509798e-09 0.000000e+00 0.00050
28252800 28252800 252.02 360.00 2.526591e-09 0.000000e+00 0.00050
28339200 28339200 252.23 360.00 2.543011e-09 0.000000e+00 0.00050
28425600 28425600 252.44 360.00 2.559053e-09 0.000000e+00 0.00050
28512000 28512000 252.65 360.00 2.574713e-09 0.000000e+00 0.00050
28598400 28598400 252.86 360.00 2.589986e-09 0.000000e+00 0.00050
28684800 28684800 253.08 360.00 2.604867e-09 0.000000e+00 0.00050
28771200 28771200 253.30 360.00 2.619352e-09 0.000000e+00 0.00050
28857600 28857600 253.52 360.00 2.633436e-09 0.000000e+00 0.00050
28944000 28944000 253.74 360.00 2.647117e-09 0.000000e+00 0.00050
29030400 29030400 253.97 360.00 2.660388e-09 0.000000e+00 0.00050
29116800 29116800 254.20 360.00 2.673247e-09 0.000000e+00 0.00050
29203200 29203200 254.43 360.00 2.685690e-09 0.000000e+00 0.00050
29289600 29289600 254.66 360.00 2.697713e-09 0.000000e+00 0.00050
29376000 29376000 254.89 360.00 2.709313e-09 0.000000e+00 0.00050
29462400 29462400 255.13 360.00 2.720485e-09 0.000000e+00 0.00050
29548800 29548800 255.37 360.00 2.731227e-09 0.000000e+00 0.00050
29635200 29635200 255.60 360.00 2.741536e-09 0.000000e+00 0.00050
29721600 29721600 255.84 360.00 2.751408e-09 0.000000e+00 0.00050
29808000 29808000 256.09 360.00 2.760840e-09 0.000000e+00 0.00050
29894400 29894400 256.33 360.00 2.769831e-09 0.000000e+00 0.00050
29980800 29980800 256.58 360.00 2.778376e-09 0.000000e+00 0.00050
30067200 30067200 256.82 360.00 2.786474e-09 0.000000e+00 0.00050
30153600 30153600 257.07 360.00 2.794123e-09 0.000000e+00 0.00050
30240000 30240000 257.32 360.00 2.801319e-09 0.000000e+00 0.00050
30326400 30326400 257.57 360.00 2.808061e-09 0.000000e+00 0.00050
30412800 30412800 257.82 360.00 2.814346e-09 0.000000e+00 0.00050
30499200 30499200 258.07 360.00 2.820174e-09 0.000000e+00 0.00050
30585600 30585600 258.33 360.00 2.825542e-09 0.000000e+00 0.00050
30672000 30672000 258.58 360.00 2.830448e-09 0.000000e+00 0.00050
30758400 30758400 258.84 360.00 2.834891e-09 0.000000e+00 0.00050
30844800 30844800 259.09 360.00 2.838871e-09 0.000000e+00 0.00050
30931200 30931200 259.35 360.00 2.842384e-09 0.000000e+00 0.00050
31017600 31017600 259.60 360.00 2.845432e-09 0.000000e+00 0.00050
31104000 31104000 259.86 360.00 2.848012e-09 0.000000e+00 0.00050
31190400 31190400 260.12 360.00 2.850124e-09 0.000000e+00 0.00050
31276800 31276800 260.38 360.00 2.851768e-09 0.000000e+00 0.00050
31363200 31363200 260.63 360.00 2.852942e-09 0.000000e+00 0.00050
31449600 31449600 260.89 360.00 2.853646e-09 0.000000e+00 0.00050
31536000 31536000 261.15 360.00 2.853881e-09 0.000000e+00 0.00050
31622400 31622400 261.41 360.00 2.853646e-09 0.000000e+00 0.00050
31708800 31708800 261.67 360.00 2.852942e-09 0.000000e+00 0.00050
31795200 31795200 261.92 360.00 2.851768e-09 0.000000e+00 0.00050
31881600 31881600 262.18 360.00 2.850124e-09 0.000000e+00 0.00050
31968000 31968000 262.44 360.00 2.848012e-09 0.000000e+00 0.00050
32054400 32054400 262.70 360.00 2.845432e-09 0.000000e+00 0.00050
32140800 32140800 262.95 360.00 2.842384e-09 0.000000e+00 0.00050
32227200 32227200 263.21 360.00 2.838871e-09 0.000000e+00 0.00050
32313600 32313600 263.46 360.00 2.834891e-09 0.000000e+00 0.00050
32400000 32400000 263.72 360.00 2.830448e-09 0.000000e+00 0.00050
32486400 32486400 263.97 360.00 2.825542e-09 0.000000e+00 0.00050
